[Instruction_Cache] NUMBER SETS: 8
[Instruction_Cache] INDEX BITS: 3
[Instruction_Cache] TAG BITS: 27
[Instruction_Cache] BLOCK OFFSET BITS: 0
[Data_Cache] NUMBER SETS: 8
[Data_Cache] INDEX BITS: 3
[Data_Cache] TAG BITS: 27
[Data_Cache] BLOCK OFFSET BITS: 0
[Unified_Cache] NUMBER SETS: 128
[Unified_Cache] INDEX BITS: 7
[Unified_Cache] TAG BITS: 23
[Unified_Cache] BLOCK OFFSET BITS: 0
      Time        addr       rdata valid ready          rw        addr       rdata       wdata wstrb valid ready
  10150 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10160 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10170 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10180 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10190 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10200 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10210 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10220 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10230 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10240 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10250 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10260 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10270 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10280 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10290 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
responding ot add 000000018DONE 
  10300 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10310 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10320 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10330 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10340 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10350 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10360 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10370 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10380 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10390 ns 0x000000018 0x000500793     1     0           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10400 ns 0x000000018 0x0fcf42a23     1     1           0 0x000000005 0x000000000 0x000000000  0x00     0     0
  10410 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000000  0x0f     0     0
  10420 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  10430 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10440 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10450 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10460 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10470 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10480 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10490 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10500 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10510 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10520 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10530 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10540 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10550 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10560 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10570 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10580 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10590 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10600 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10610 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10620 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10630 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10640 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10650 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10660 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10670 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10680 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10690 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10700 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10710 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10720 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10730 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10740 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10750 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10760 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10770 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10780 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10790 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10800 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10810 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10820 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10830 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10840 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10850 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10860 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10870 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10880 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10890 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10900 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10910 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10920 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10930 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10940 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10950 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10960 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10970 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10980 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  10990 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
     11 us 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11010 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11020 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11030 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11040 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11050 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11060 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11070 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11080 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11090 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11100 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11110 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11120 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11130 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11140 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11150 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11160 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11170 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11180 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11190 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11200 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11210 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11220 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11230 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11240 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11250 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11260 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11270 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11280 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11290 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11300 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11310 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11320 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11330 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11340 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11350 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11360 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11370 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11380 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11390 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11400 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11410 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11420 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11430 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11440 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11450 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11460 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11470 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11480 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11490 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11500 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11510 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11520 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11530 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11540 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11550 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     0
  11560 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     1     1
  11570 ns 0x000000018 0x0fcf42a23     0     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11580 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
responding ot add 00000001c
  11590 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11600 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11610 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11620 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11630 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11640 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11650 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11660 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
  11670 ns 0x00000001c 0x0fcf42a23     1     0           1 0x0ffffffd4 0x000000000 0x000000005  0x0f     0     0
